depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
40.0	35.0_45.0	7	2	123.29	116.65	28.0	524.0	1.0	97.75	281.1	3.35	463.52	1.54	31.85	166.88	67.85	100.59	35.0	45.0	0.0	270.58	0.0	374.27	0.0	477.96	0.0	757.3
40.0	35.0_45.0	8	2	123.57	109.58	34.0	528.0	1.0	111.25	267.69	3.65	445.58	1.66	31.5	161.25	79.25	117.5	35.0	45.0	0.0	236.25	0.0	311.25	0.0	386.25	0.0	747.16
40.0	35.0_45.0	9	2	107.33	108.82	36.0	541.5	0.0	93.4	239.25	0.75	456.98	0.0	16.25	150.88	67.25	99.7	35.0	45.0	0.0	237.1	0.0	323.32	0.0	409.54	0.0	759.14
40.0	35.0_45.0	10	2	103.03	108.86	45.0	547.0	0.0	79.0	286.6	1.07	438.32	0.44	22.0	153.5	67.0	99.33	35.0	45.0	0.0	265.25	0.0	377.0	0.0	488.75	0.0	764.72
40.0	35.0_45.0	11	2	99.71	96.07	45.0	432.5	0.0	79.0	256.2	0.2	374.2	0.0	26.0	142.0	60.0	88.96	35.0	45.0	0.0	236.5	0.0	331.0	0.0	425.5	0.0	624.64
40.0	35.0_45.0	12	2	97.44	108.07	42.0	535.5	0.0	61.5	297.2	1.0	438.94	0.41	16.65	143.38	53.75	79.69	35.0	45.0	0.0	266.2	0.0	389.02	0.0	511.84	0.0	751.64
10.0	7.5_12.5	6	24	66.84	66.71	31.0	265.0	1.47	46.95	180.0	2.92	243.7	1.9	15.55	102.72	38.55	57.15	7.5	12.5	0.0	186.38	0.0	270.03	0.0	353.68	0.0	398.42
10.0	7.5_12.5	7	24	77.08	83.11	43.0	353.0	0.59	51.35	253.59	3.01	331.58	1.43	20.54	102.55	33.74	50.02	7.5	12.5	0.0	179.35	0.0	256.15	0.0	332.95	0.0	519.22
10.0	7.5_12.5	8	24	99.47	104.46	64.0	469.47	3.1	54.94	284.1	4.83	425.39	3.1	25.58	138.46	42.91	63.62	7.5	12.5	0.0	263.74	0.0	389.02	0.0	514.3	0.0	678.39
10.0	7.5_12.5	9	24	102.47	96.86	33.0	374.0	0.59	76.7	312.88	8.99	360.15	1.39	35.5	118.35	41.65	61.75	7.5	12.5	0.0	180.82	0.0	243.3	0.0	305.77	0.0	567.72
10.0	7.5_12.5	10	24	170.78	160.71	26.0	536.0	0.29	100.72	449.85	12.11	517.72	3.15	31.55	274.56	87.3	129.42	7.5	12.5	0.0	535.32	0.0	796.08	0.0	1056.84	0.0	857.42
15.0	12.5_17.5	4	24	260.59	340.0	21.0	1203.0	2.93	120.3	1166.0	5.87	1195.6	3.52	33.74	293.42	114.43	169.65	12.5	17.5	0.0	553.1	0.0	812.78	0.0	1072.46	0.0	1883.0
15.0	12.5_17.5	5	24	185.87	150.75	17.0	472.41	2.93	102.7	436.08	20.54	465.14	6.45	73.3	278.75	99.77	147.92	12.5	17.5	29.2	542.83	0.0	806.9	0.0	1070.97	0.0	773.91
15.0	12.5_17.5	6	24	173.96	165.01	52.0	563.0	2.9	126.05	513.85	3.71	552.71	2.92	21.13	280.23	112.9	167.39	12.5	17.5	0.0	511.5	0.0	742.77	0.0	974.04	0.0	893.02
15.0	12.5_17.5	7	24	184.39	186.31	61.0	762.89	1.5	129.8	558.0	2.9	664.3	2.16	37.6	304.0	100.8	149.45	12.5	17.5	0.0	565.3	0.0	826.6	0.0	1087.9	0.0	1135.51
15.0	12.5_17.5	8	24	212.07	206.05	82.0	968.29	1.9	150.5	622.14	3.1	891.11	2.5	67.72	297.82	110.13	163.28	12.5	17.5	0.0	518.8	0.0	739.78	0.0	960.76	0.0	1380.39
15.0	12.5_17.5	9	24	301.9	226.41	41.0	1060.0	23.47	249.41	604.45	31.69	989.2	26.17	122.06	427.0	146.81	217.66	12.5	17.5	0.0	693.38	0.0	959.77	0.0	1226.16	0.0	1512.82
15.0	12.5_17.5	10	24	380.77	287.39	36.0	1261.7	3.1	331.56	860.93	47.75	1193.56	17.42	170.24	470.2	146.71	217.51	12.5	17.5	0.0	678.16	0.0	886.12	0.0	1094.08	0.0	1836.48
15.0	12.5_17.5	11	24	217.63	179.45	18.0	686.0	0.88	165.0	513.45	7.61	651.49	2.23	115.44	285.94	74.82	110.93	12.5	17.5	41.1	467.35	0.0	648.76	0.0	830.17	0.0	1044.9
20.0	17.5_22.5	6	24	331.19	322.69	22.0	1070.0	2.9	288.53	871.46	20.31	1028.92	6.55	53.41	561.25	240.84	357.08	17.5	22.5	0.0	970.33	0.0	1379.41	0.0	1788.49	0.0	1715.38
20.0	17.5_22.5	7	24	288.1	241.44	48.0	880.26	0.6	226.5	725.4	3.84	830.61	1.68	92.35	468.14	165.93	246.0	17.5	22.5	0.0	830.6	0.0	1193.06	0.0	1555.52	0.0	1363.14
20.0	17.5_22.5	8	24	303.1	248.5	51.0	859.72	3.3	290.49	756.11	9.35	819.36	3.55	58.55	504.81	225.64	334.53	17.5	22.5	0.0	826.29	0.0	1147.77	0.0	1469.25	0.0	1356.72
20.0	17.5_22.5	9	24	324.21	265.7	35.0	812.77	0.29	281.0	782.7	7.91	804.69	1.49	101.08	535.93	232.49	344.69	17.5	22.5	0.0	918.32	0.0	1300.72	0.0	1683.11	0.0	1344.17
20.0	17.5_22.5	10	24	355.8	282.5	28.0	917.0	0.73	274.14	849.45	11.18	907.08	2.91	148.47	547.01	196.3	291.03	17.5	22.5	0.0	956.32	0.0	1365.62	0.0	1774.92	0.0	1482.0
20.0	17.5_22.5	11	24	369.61	265.55	21.0	1012.3	0.29	352.1	827.0	2.35	975.24	0.7	179.87	469.47	172.23	255.35	17.5	22.5	0.0	645.53	0.0	821.58	0.0	997.64	0.0	1543.4
25.0	22.5_27.5	4	24	334.63	269.33	18.0	858.0	1.17	368.24	802.1	2.67	846.82	1.47	68.36	506.75	223.88	331.92	22.5	27.5	0.0	714.52	0.0	922.28	0.0	1130.04	0.0	1396.66
25.0	22.5_27.5	6	24	406.51	338.11	22.0	1135.0	20.54	358.05	990.15	66.32	1104.92	30.05	107.53	667.0	259.75	385.11	22.5	27.5	0.0	1130.42	0.0	1593.85	0.0	2057.27	0.0	1811.22
25.0	22.5_27.5	7	24	297.62	294.95	51.0	1103.3	1.2	181.92	871.0	9.3	991.78	1.48	52.45	517.67	157.86	234.04	22.5	27.5	0.0	1021.3	0.0	1524.92	0.0	2028.54	0.0	1693.2
25.0	22.5_27.5	8	24	254.71	276.12	63.0	988.83	0.29	148.0	729.39	3.38	950.63	0.54	20.66	480.5	136.8	202.82	22.5	27.5	0.0	979.25	0.0	1478.0	0.0	1976.75	0.0	1541.07
25.0	22.5_27.5	9	24	213.94	263.33	64.0	864.0	2.64	68.82	784.7	3.0	855.76	2.82	15.77	362.68	65.89	97.69	22.5	27.5	0.0	803.47	0.0	1244.26	0.0	1685.05	0.0	1390.66
25.0	22.5_27.5	10	24	270.39	280.76	48.0	1026.0	2.93	151.32	834.38	13.73	985.08	5.69	63.49	388.79	116.38	172.54	22.5	27.5	0.0	745.0	0.0	1101.2	0.0	1457.41	0.0	1587.52
25.0	22.5_27.5	11	24	334.33	284.58	31.0	1059.3	3.1	286.0	878.0	26.41	1011.81	6.57	105.12	440.39	172.15	255.23	22.5	27.5	0.0	671.97	0.0	903.56	0.0	1135.14	0.0	1628.46
30.0	27.5_35.0	7	24	100.73	72.49	17.0	240.0	3.1	87.0	196.0	12.3	231.2	4.94	49.4	170.0	60.9	90.29	27.5	35.0	0.0	294.5	0.0	419.0	0.0	543.5	0.0	384.98
30.0	27.5_35.0	8	24	109.39	92.37	22.0	303.0	3.1	71.7	275.15	9.41	297.75	4.42	41.33	186.25	59.7	88.51	27.5	35.0	0.0	358.08	0.0	529.9	0.0	701.72	0.0	487.74
70.0	65.0_75.0	11	Bornholm Basin	8.23	10.24	16.0	40.0	0.0	5.83	22.75	0.0	36.55	0.0	0.0	11.38	5.83	8.65	65.0	75.0	0.0	19.71	0.0	28.03	0.0	36.36	0.0	60.48
80.0	75.0_85.0	6	Bornholm Basin	15.31	16.23	16.0	57.0	0.0	8.0	42.75	0.0	54.15	0.0	4.0	21.75	8.0	11.86	75.0	85.0	0.0	42.38	0.0	63.0	0.0	83.62	0.0	89.46
80.0	75.0_85.0	7	Bornholm Basin	19.54	15.46	23.0	51.0	0.0	15.0	48.35	0.4	50.56	0.0	6.0	29.0	10.0	14.83	75.0	85.0	0.0	50.0	0.0	71.0	0.0	92.0	0.0	81.92
80.0	75.0_85.0	8	Bornholm Basin	15.07	12.77	35.0	45.0	0.0	14.0	37.7	0.0	44.66	0.0	4.0	22.75	10.0	14.83	75.0	85.0	0.0	35.88	0.0	49.0	0.0	62.12	0.0	70.54
