depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
40.0	35.0_45.0	11	2	36.45	33.15	176.0	150.9	2.35	19.9	104.96	5.28	134.3	4.67	8.6	57.38	14.75	21.87	35.0	45.0	0.0	113.6	0.0	169.82	0.0	226.04	0.0	217.2
40.0	35.0_45.0	12	2	36.76	33.32	172.0	154.75	4.15	25.85	106.89	6.12	141.62	4.27	9.0	55.92	18.85	27.95	35.0	45.0	0.0	101.02	0.0	146.13	0.0	191.24	0.0	221.39
50.0	45.0_55.0	1	2	18.49	25.73	77.0	123.4	5.7	10.3	74.04	6.84	122.49	6.23	8.4	13.1	2.2	3.26	45.0	55.0	5.55	17.3	2.7	21.5	0.0	25.7	0.0	174.86
50.0	45.0_55.0	2	2	19.96	26.72	76.0	119.1	5.5	11.45	103.17	6.9	116.85	5.8	9.49	14.55	2.27	3.37	45.0	55.0	6.55	19.2	3.61	23.85	0.67	28.5	0.0	172.54
50.0	45.0_55.0	3	2	21.35	27.89	82.0	134.7	5.55	11.3	102.22	6.37	133.12	5.63	9.2	16.35	3.1	4.6	45.0	55.0	6.05	23.93	2.9	31.5	0.0	39.08	0.0	190.48
50.0	45.0_55.0	4	2	15.09	15.14	82.0	88.7	2.75	11.25	42.27	5.8	86.67	4.49	8.45	14.49	3.0	4.45	45.0	55.0	4.25	19.35	0.05	24.21	0.0	29.07	0.0	118.98
50.0	45.0_55.0	5	2	15.72	12.43	88.0	72.8	4.8	11.2	40.73	6.44	62.01	5.8	8.57	18.01	3.2	4.74	45.0	55.0	4.63	28.23	0.68	38.44	0.0	48.66	0.0	97.66
50.0	45.0_55.0	6	2	16.77	14.65	79.0	118.8	5.9	12.9	36.3	7.19	71.22	6.6	10.15	18.3	3.9	5.78	45.0	55.0	6.02	26.4	1.9	34.5	0.0	42.6	0.0	148.1
50.0	45.0_55.0	7	2	16.12	14.98	83.0	106.4	6.6	13.15	20.67	8.32	105.5	7.42	11.2	16.2	2.58	3.83	45.0	55.0	8.27	20.78	5.35	25.35	2.42	29.92	0.0	136.36
50.0	45.0_55.0	8	2	18.99	18.71	87.0	112.7	6.8	14.2	62.93	7.93	109.69	7.32	11.25	17.08	2.9	4.3	45.0	55.0	6.83	21.4	2.4	25.72	0.0	30.04	0.0	150.12
50.0	45.0_55.0	9	2	17.29	17.21	82.0	118.0	7.0	13.05	51.24	8.41	86.37	7.76	11.4	15.38	2.12	3.15	45.0	55.0	8.93	18.88	6.45	22.37	3.97	25.86	0.0	152.42
50.0	45.0_55.0	10	2	17.8	16.93	84.0	95.4	3.5	13.1	54.93	6.14	84.28	3.5	10.21	16.5	3.15	4.67	45.0	55.0	5.88	21.6	1.54	26.7	0.0	31.8	0.0	129.26
50.0	45.0_55.0	11	2	17.32	23.69	87.0	150.3	3.1	10.2	71.38	5.71	125.1	4.48	7.8	14.07	2.9	4.3	45.0	55.0	4.2	19.88	0.6	25.68	0.0	31.49	0.0	197.68
50.0	45.0_55.0	12	2	15.02	16.59	85.0	112.8	3.75	10.2	47.46	5.61	80.96	4.84	8.2	13.0	2.3	3.41	45.0	55.0	5.2	17.2	2.2	21.4	0.0	25.6	0.0	145.98
60.0	55.0_65.0	1	2	17.45	7.55	29.0	33.3	7.3	14.9	31.16	7.68	32.99	7.33	12.1	23.9	5.6	8.3	55.0	65.0	7.9	37.4	3.7	50.9	0.0	64.4	0.0	48.4
60.0	55.0_65.0	2	2	15.95	7.81	32.0	40.4	5.8	14.9	30.32	7.17	37.7	6.17	10.68	19.6	4.35	6.45	55.0	65.0	4.35	26.65	0.0	33.7	0.0	40.75	0.0	56.02
60.0	55.0_65.0	3	2	14.38	7.46	28.0	34.5	5.7	12.25	29.82	5.91	33.49	5.73	10.03	18.0	4.33	6.41	55.0	65.0	6.7	26.62	3.37	35.25	0.04	43.88	0.0	49.42
60.0	55.0_65.0	4	2	15.6	6.99	33.0	36.2	6.7	14.3	29.3	7.42	35.48	6.89	10.9	18.3	3.7	5.49	55.0	65.0	5.8	24.3	0.7	30.3	0.0	36.3	0.0	50.18
60.0	55.0_65.0	5	2	15.57	6.73	34.0	33.3	3.9	14.35	27.41	7.86	32.41	5.12	11.0	19.75	4.25	6.3	55.0	65.0	5.98	27.85	0.95	35.95	0.0	44.05	0.0	46.76
60.0	55.0_65.0	6	2	17.47	7.14	31.0	38.1	9.15	15.6	31.23	9.55	36.55	9.26	12.25	20.9	3.8	5.63	55.0	65.0	7.22	28.85	2.2	36.8	0.0	44.75	0.0	52.38
60.0	55.0_65.0	7	2	18.52	5.52	33.0	29.6	9.7	17.5	28.42	11.76	29.47	10.34	14.6	21.8	4.3	6.38	55.0	65.0	10.25	28.25	5.9	34.7	1.55	41.15	0.0	40.64
60.0	55.0_65.0	8	2	20.09	5.66	39.0	34.05	4.2	19.8	30.07	13.92	33.44	7.28	16.8	22.55	3.0	4.45	55.0	65.0	12.3	26.68	7.8	30.8	3.3	34.92	0.0	45.37
60.0	55.0_65.0	9	2	19.22	3.7	35.0	27.9	11.5	19.4	24.72	14.37	26.91	12.45	16.15	21.5	2.9	4.3	55.0	65.0	11.27	24.65	6.4	27.8	1.52	30.95	4.1	35.3
60.0	55.0_65.0	10	2	21.1	5.88	38.0	35.1	4.5	20.95	31.07	14.6	34.4	7.61	17.15	24.48	3.65	5.41	55.0	65.0	11.45	29.78	5.75	35.07	0.05	40.37	0.0	46.86
60.0	55.0_65.0	11	2	20.19	8.12	36.0	40.0	4.3	19.45	33.15	6.55	38.81	4.93	16.14	25.5	4.25	6.3	55.0	65.0	11.18	34.58	6.21	43.65	1.25	52.72	0.0	56.24
60.0	55.0_65.0	12	2	20.49	8.6	31.0	38.5	4.4	20.2	37.65	8.35	38.38	5.33	14.3	25.1	5.8	8.6	55.0	65.0	5.45	32.45	0.0	39.8	0.0	47.15	0.0	55.7
70.0	65.0_75.0	1	2	22.74	9.49	51.0	39.7	4.1	24.1	38.4	8.3	39.25	5.15	13.95	30.35	7.3	10.82	65.0	75.0	0.0	39.72	0.0	49.1	0.0	58.48	0.0	58.68
70.0	65.0_75.0	2	2	19.58	8.22	50.0	40.5	5.2	20.0	33.28	7.3	37.12	5.74	12.68	25.02	5.7	8.45	65.0	75.0	1.7	32.55	0.0	40.08	0.0	47.61	0.0	56.94
70.0	65.0_75.0	3	2	17.64	8.8	52.0	42.9	5.8	15.43	33.15	7.01	38.0	5.85	10.88	22.6	5.95	8.82	65.0	75.0	4.06	33.36	0.0	44.11	0.0	54.87	0.0	60.5
70.0	65.0_75.0	4	2	17.79	7.4	57.0	34.6	6.5	17.4	31.74	8.02	33.65	6.89	12.05	23.3	5.8	8.6	65.0	75.0	4.03	32.15	0.0	41.0	0.0	49.85	0.0	49.4
70.0	65.0_75.0	5	2	15.87	6.81	64.0	33.8	6.1	13.65	29.04	8.02	33.17	6.98	10.88	19.0	3.65	5.41	65.0	75.0	6.73	27.02	2.57	35.05	0.0	43.08	0.0	47.42
70.0	65.0_75.0	6	2	17.47	6.5	57.0	32.1	7.1	16.15	29.62	9.94	32.1	7.44	12.75	22.8	4.55	6.75	65.0	75.0	7.65	32.78	2.55	42.75	0.0	52.73	0.0	45.1
70.0	65.0_75.0	7	2	20.17	6.17	65.0	42.3	10.8	19.0	31.5	12.0	35.71	11.12	16.0	23.4	3.8	5.63	65.0	75.0	11.5	30.0	7.0	36.6	2.5	43.2	0.0	54.64
70.0	65.0_75.0	8	2	22.66	5.87	58.0	37.35	14.0	22.1	32.83	15.48	36.07	14.11	17.88	26.98	4.6	6.82	65.0	75.0	11.55	34.3	5.22	41.62	0.0	48.94	2.26	49.09
70.0	65.0_75.0	9	2	23.83	4.83	56.0	38.6	16.0	23.7	31.32	17.07	37.99	16.05	20.4	26.55	3.1	4.6	65.0	75.0	15.45	30.83	10.5	35.1	5.55	39.38	6.34	48.26
70.0	65.0_75.0	10	2	24.51	7.05	54.0	44.1	3.5	24.1	35.95	14.98	42.99	5.46	21.73	28.52	4.05	6.0	65.0	75.0	18.17	35.15	14.62	41.78	11.06	48.41	0.0	58.2
70.0	65.0_75.0	11	2	25.14	7.44	58.0	42.9	8.8	25.75	35.23	10.27	40.56	9.14	21.73	29.23	3.75	5.56	65.0	75.0	15.7	34.45	9.67	39.67	3.64	44.89	0.0	57.78
70.0	65.0_75.0	12	2	24.27	9.02	58.0	40.1	4.1	25.65	37.58	6.97	39.76	5.3	20.7	29.88	4.35	6.45	65.0	75.0	13.28	36.22	5.85	42.57	0.0	48.92	0.0	58.14
90.0	85.0_95.0	1	2	32.78	7.05	17.0	46.6	15.1	31.6	41.4	23.26	45.56	16.73	29.7	37.4	3.1	4.6	85.0	95.0	26.85	46.1	24.0	54.8	21.15	63.5	1.0	60.7
90.0	85.0_95.0	2	2	29.07	11.42	18.0	52.0	7.0	29.85	42.05	7.42	50.01	7.08	26.15	36.77	6.9	10.23	85.0	95.0	20.6	47.15	15.05	57.53	9.5	67.91	0.0	74.84
90.0	85.0_95.0	3	2	22.39	14.38	19.0	45.5	5.4	21.0	41.81	6.57	44.76	5.63	9.05	36.0	12.2	18.09	85.0	95.0	0.0	58.5	0.0	81.0	0.0	103.5	0.0	74.26
90.0	85.0_95.0	4	2	21.12	12.37	20.0	45.9	6.3	19.05	42.58	7.44	45.23	6.53	10.6	28.68	9.45	14.01	85.0	95.0	0.0	43.12	0.0	57.57	0.0	72.01	0.0	70.64
90.0	85.0_95.0	5	2	17.68	10.7	21.0	45.1	8.6	12.3	38.1	8.8	43.7	8.64	10.5	22.6	2.5	3.71	85.0	95.0	7.8	38.05	5.1	53.5	2.4	68.95	0.0	66.5
90.0	85.0_95.0	6	2	16.96	7.32	19.0	40.7	9.0	14.65	26.66	10.08	37.89	9.22	12.35	19.75	2.45	3.63	85.0	95.0	8.9	27.4	5.45	35.05	2.0	42.7	0.0	55.34
90.0	85.0_95.0	7	2	19.53	6.27	21.0	36.6	12.0	18.0	30.9	13.1	35.46	12.22	15.2	21.6	2.9	4.3	85.0	95.0	11.0	27.0	6.8	32.4	2.6	37.8	0.0	49.14
90.0	85.0_95.0	8	2	22.78	6.44	22.0	42.4	16.3	22.25	32.77	16.41	40.39	16.32	18.4	23.4	3.75	5.56	85.0	95.0	12.62	25.12	6.85	26.85	1.07	28.57	3.42	55.28
90.0	85.0_95.0	9	2	24.63	5.38	20.0	42.2	18.4	24.0	31.18	18.68	40.0	18.46	21.12	26.12	2.75	4.08	85.0	95.0	16.8	29.3	12.48	32.48	8.16	35.66	7.64	52.96
90.0	85.0_95.0	10	2	27.3	6.81	20.0	47.1	17.8	25.0	37.12	20.75	45.1	18.39	23.23	29.75	3.35	4.97	85.0	95.0	20.58	36.88	17.92	44.0	15.27	51.12	4.18	60.72
90.0	85.0_95.0	11	2	29.56	6.39	22.0	46.4	20.2	28.6	41.1	22.07	45.31	20.58	25.32	30.93	3.05	4.52	85.0	95.0	20.4	34.42	15.48	37.92	10.56	41.41	7.42	59.18
90.0	85.0_95.0	12	2	30.14	7.71	22.0	45.5	10.1	30.45	43.13	18.0	45.04	11.7	26.6	33.58	3.75	5.56	85.0	95.0	20.83	38.28	15.05	42.97	9.28	47.66	0.0	60.92
100.0	95.0_112.5	1	2	40.54	9.58	18.0	60.6	19.2	39.48	59.84	29.48	60.45	21.26	36.38	45.2	4.8	7.12	95.0	112.5	31.73	53.78	27.08	62.36	22.43	70.94	0.04	79.76
100.0	95.0_112.5	2	2	34.66	14.36	18.0	63.6	7.3	38.4	49.49	7.81	60.78	7.4	31.7	42.16	6.15	9.12	95.0	112.5	21.65	47.8	11.6	53.44	1.55	59.08	0.0	92.32
